cambioResidencia,viajar,empresa,ciudad,areaName,fechaHoraPublicacion,fechaPublicacion,experienciaAnos,skills,provincia,idiomas,descripcionTitulo,descripcion,tipoTrabajo,tipoContrato,salarioDescripcion,salario,titulo,edadMaxima,edadMinima,educacionMinima,cantidadVacante,modalidadTrabajo,empresaVerificada,anuncioRelevante,aptoDiscapacitado,promedioEmpresa
False,False,,,Mantenimiento y Reparaciones Técnicas,2024-09-03T04:14:10,,,,Azuay,,,Para nuestro equipo de desarrollo. estamos buscando un especialista QA. Las principales tareas serán: testear los portales web y las aplicación mobile de nuestras marcas. tanto las áreas privadas de nuestras empresas cliente como él portal público al que acceden los usuarios. Asimismo. la persona que se incorpore se encargará de automatizar de los test integrados de las plataformas.  ¿A quién buscamos?  Tenemos en mente personas que sientan verdadera pasión por la tecnología. profesionales. con ganas de sugerir e innovar y que tengan ganas de aprender y crecer profesionalmente. Experiencia como QA de al menos 1 año. Experiencia creando tests automatizados de integración en proyectos web. Deseable conocimiento de desarrollo básicos en entornos .NET ,Por Horas,Contrato por tiempo indefinido,A convenir,0,QA Tester NNN,,,Educación Básica Primaria,1,Presencial,False,True,True,
False,True,Compufacil Cía. Ltda.,Ecuador,Informática / Telecomunicaciones,2024-09-03T04:14:13,,3,,Azuay,Inglés ,Con experiencia,Conocimiento de redes y telecomunicaciones. Windows server. programación y VMware. office 365. Administración. mantenimiento técnico de equipos.		Realizar tareas de mantenimiento de servidores para asegurar la integridad y la performance de las bases de datos.		Implementar soluciones de monitorización y escalabilidad para asegurar que los servicios. estén siempre disponibles y puedan manejar incrementos en la carga de trabajo.		Diagnosticar y resolver problemas técnicos reportados por los usuarios o detectados en los sistemas.		Proveer soporte técnico a los usuarios finales y a otros equipos internos cuando sea necesario.		Identificar oportunidades para optimizar procesos y flujos de trabajo existentes.		Mantener documentación técnica actualizada y crear nueva documentación según sea necesario para guiar a otros desarrolladores y equipos de soporte.,Tiempo Completo,Contrato por tiempo indefinido,A convenir,0,Soporte TI,45,25,Educación Técnico/Profesional,2,Presencial,True,False,True,
False,False,Distribuidora Armijos Romero Cia. Ltda.,Ecuador,Contabilidad / Finanzas,2024-09-03T04:14:08,,2,Microsoft Excel. Contabilidad. Gestión. Trabajo en equipo. Administración de archivos,Azuay,,con experiencia,Contador auxiliar con experiencia en: Conciliaciones bancarias. Retenciones y facturas. Manejo de Cajas. Cuadres de Cuentas Contables. Gestión de trámites varios. Preparación de Balances. Atención a clientes.,Tiempo Completo,Contrato por tiempo indefinido,A convenir,0,Contador Auxiliar,,,Universidad,1,Presencial,False,False,False,4.4
False,True,Cargotrack,Ecuador,Mercadotecnia / Publicidad / Comunicación,2024-09-02T23:33:58,,3,,Azuay,Inglés ,marketing y posicionamiento,- SOLO para la ciudad de CUENCA -	Estamos en búsqueda de un Coordinador eCommerce apasionado y con experiencia para unirse a nuestro equipo. La persona seleccionada será responsable de la gestión y el impulso de nuestras tiendas online. así como de su posicionamiento en Google. Buscamos a alguien que no solo entienda el mundo del comercio electrónico. sino que también tenga la capacidad de llevar nuestras plataformas al siguiente nivel.		Responsabilidades:		Gestión integral de tiendas online. asegurando un funcionamiento óptimo y una experiencia de usuario excelente.	Implementación de estrategias SEO para mejorar el posicionamiento en Google.	Análisis de métricas y KPIs para optimizar la rentabilidad y el rendimiento de las tiendas.	Coordinación con otros departamentos para garantizar la alineación con las estrategias de marketing y ventas.	Identificación de oportunidades de mejora y nuevas tendencias en el ecommerce para aplicarlas a nuestras plataformas.	Requisitos:		Experiencia demostrable en la gestión de tiendas online y su posicionamiento en Google.	Conocimientos sólidos de SEO. SEM y herramientas de análisis web.	Capacidad para trabajar de manera autónoma y en equipo. con un enfoque en la mejora continua.	Excelentes habilidades de comunicación y organización.	Proactividad y capacidad para adaptarse a un entorno dinámico.	Ofrecemos:		Trabajo estable en una empresa europea en crecimiento.	Buen ambiente laboral donde se valora el talento y la colaboración.	Posibilidades reales de crecimiento profesional y desarrollo personal.	Un entorno dinámico y retador donde podrás aportar y aprender.	Si tienes la experiencia necesaria y estás listo para impulsar el ecommerce al siguiente nivel. ¡queremos conocerte!		Postúlate ahora y únete a nuestro equipo!,Tiempo Completo,Contrato por tiempo indefinido,A convenir,0,Coordinador eCommerce,43,23,Universidad,1,Presencial,False,False,False,
False,True,SERVICIO AEREO REGIONAL REGAIR CIA. LTDA.,Ecuador,Atención a clientes,2024-09-02T23:33:56,,-1,Adaptación al cambio. Autoconfianza. Capacidad de decisión,Azuay,Inglés ,Medio tiempo. buena presentación. inglés basico,darles la bienvenida y acomodarlos en sus asientos. Atender los requerimientos de los pasajeros y proporcionarles bebida y comida. asegurándose de que tienen un viaje agradable y cómodo. Informar a los viajeros de las normas del vuelo. y los procedimientos de evacuación y salidas de emergencia. Este profesional se dedica a atender. ayudar e informar a los pasajeros que están en tránsito en un aeropuerto. Su actividad es muy amplia ya que resuelve cualquier tipo de problemas que planteen los pasajeros. Son su punto de apoyo.	Ayudar a los pasajeros con cualquier petición que tengan. como solicitudes de sillas de ruedas o asistencia especial.	Agente de servicio al pasajero en inglés	Que hace un agente de tráfico en el aeropuerto	Agente de atención al pasajero: Descripción del puesto. salario y ...	Su función laboral implica ayudar a los pasajeros con sus necesidades de viaje. incluido el check-in. 	Es la persona que se ocupa de la elaboración del plan de vuelo de los aviones. juntamente con los pilotos. Tiene en cuenta muchos aspectos como las condiciones meteorológicas de la ruta y del lugar de destino. el combustible necesario,Medio Tiempo,Contrato por tiempo determinado,A convenir,0,Azafato/a. Agente de servicio al pasajero. despachador de vuelo,37,22,Bachillerato / Educación Media,4,Presencial,False,False,True,
False,False,Phytopharma,Ecuador,Ventas,2024-08-30T14:58:41,,1,Dirección de ventas. Gestión de ventas. Ventas,Azuay,,con experiencia en laboratorios farmacéuticos,Se requiere contratar una persona que cumpla con el siguiente perfil: • Formación en Mercadotecnia. Administración en Ventas. Marketing o afines. • Experiencia mínima de 1 año en visita médica y en gestión de ventas. • Excelente presencia. • Movilización propia – INDISPENSABLE. • Disponibilidad para salir de gira. • Generar las ventas presupuestadas y fidelización del cliente • Tener excelente nivel de comunicación y orientación al servicio • Tener excelente Facilidad de Palabra • Gestión eficiente del trabajo asignado. • Proactivo (a) • Capacidad de trabajar bajo presión y envió de informes diarios.,Tiempo Completo,Contrato por tiempo indefinido,A convenir,0,Visitador/a médico,37,25,Educación Técnico/Profesional,1,Presencial,False,False,False,4.2
False,False,INKAS RENT A CAR S.A GRUPO WAY,Ecuador,Ventas,2024-08-27T10:30:46,,1,Atención al cliente. Gestión de ventas. Negociación,Azuay,Inglés ,Aeropuerto Mariscal Lamar,Sixt Rent a Car es una empresa alemana. con presencia en más de 100 países a nivel mundial. Ofrecemos variedad de servicios. en el segmento de renta vehicular.			Nuestra empresa local. con experiencia de más de 10 años en la industria. está enfocada en entregar un servicio al cliente con los más altos estándares de calidad. de manera personalizada.			Nuestros servicios:			- Alquiler a corto plazo: diario. semanal y mensual	- Alquiler a largo plazo: Renting (desde 1 hasta 5 años de alquiler)			Responsabilidades		Atención a clientes nacionales y extranjeros	Realizar informes y reportes de ventas	Verificar disponibilidad de vehículos para cubrir reservas	Cobranza y Facturación	Movilización de vehículos			Requisitos		Hombre/Mujer	Experiencia en Servicio al Cliente - Ventas Intangibles	Nivel de inglés intermedio - indispensable	Licencia de conducir - indispensable			Sueldo base + comisiones,Tiempo Completo,Contrato por tiempo indefinido,500.00 US$ (Mensual),500,Counter,40,19,Bachillerato / Educación Media,1,Presencial,False,False,False,4.7
False,False,UNIVERSIDAD SAN FRANCISCO DE QUITO USFQ,Ecuador,Docencia,2024-08-26T15:51:38,,,Docencia,Azuay,,,El profesorado en Ciencias de la Educación permite acreditar conocimientos actualizados en las disciplinas pedagógicas. didácticas. sociales. históricas. psicológicas y técnicas indispensables para desarrollar su labor profesional. así como competencias para ejercer la docencia en los niveles secundario y superior		¿Qué caracteriza a un docente de calidad en el sistema educativo ecuatoriano? Un docente de calidad es aquel que provee oportunidades de aprendizaje a todos los estudiantes y contribuye. mediante su formación. a construir la sociedad que aspiramos para nuestro país,Medio Tiempo,Contrato por tiempo determinado,1.500.00 US$ (Mensual),1500,Docente En Ciencias De La Educación,55,20,Universidad,50,Presencial,False,False,False,4.8
False,False,CALLE PEÑALOZA BYRON XAVIER,Ecuador,Mantenimiento y Reparaciones Técnicas,2024-08-26T14:43:07,,2,,Azuay,,,Conocimiento en mecánica básica de bicicletas	Conocimiento en montaje y desmontaje de bicicletas	Apasionado por el ciclismo	Proactivo	Disponibilidad de tiempo completo y los fines de semana 	,Tiempo Completo,Otro tipo de contrato,A convenir,0,Mecánico Jr. de Bicicletas,36,18,Bachillerato / Educación Media,1,Presencial,False,False,True,
False,False,Comercial Salvador Pacheco Mora S.A..,Ecuador,Ventas,2024-08-23T22:50:25,,3,,Azuay,,Experiencia en Pintura,Nos encontramos en la búsqueda de un VENDEDOR DE COBERTURA. con experiencia en el área de Pintura Arquitectónica.		REQUISITOS INDISPENSABLES	• Experiencia mínima de 3 años en el cargo	• Conocimientos sólidos de venta de pintura arquitectónica	• Dominio de paquete de Office (medio).	• Contar con excelentes habilidades de servicio al cliente 	•Orientado al cumplimiento de metas y presupuestos	.Disponibilidad para viajar	.Contar con vehículo propio	•Responsable	•Buena Presencia		,Tiempo Completo,Contrato por tiempo indefinido,500.00 US$ (Mensual),500,Vendedor de Cobertura,,,Educación Básica Secundaria,2,Presencial,False,False,True,4.2
False,True,PAUTA CASTILLO WALTER RAMIRO,Ecuador,Legal / Asesoría,2024-08-23T07:45:03,,,,Azuay,,Medio tiempo,Dejar escritos y gestionar despacho en juzgados. fiscalías. municipio. registro mercantil. registro de la propiedad. SRI. etc; tramites escriturarios (notaria. municipio. SRI. registro propiedad).  etc. ,Medio Tiempo,Otro tipo de contrato,A convenir,0,Ayudante de secretaria,,,Bachillerato / Educación Media,1,Presencial,False,False,True,
False,False,SUCUZHAÑAY PAIDA LUIS BENIGNO,Ecuador,Otros,2024-08-23T00:22:27,,4,,Azuay,Español ,Con experiencia,Debe elaborar platos a la carta. desayunos. almuerzos.	Comunicación efectiva con los compañeros.	Limpieza del área de trabajo.	Aportar con ideas para añadir platos al menú.,Tiempo Completo,Contrato por tiempo indefinido,560.00 US$ (Mensual),560,Chef cocinero,50,30,Educación Básica Secundaria,2,Presencial,False,False,False,
False,False,MABEL TRADING S.A.,Ecuador,Ventas,2024-08-21T16:49:10,,2,Atención al cliente. Gestión de ventas. Servicio al cliente. Ventas,Azuay,,Promotor de crédito,Identificación de Clientes Potenciales: Identificar clientes que puedan estar interesados en adquirir productos de la marca mediante financiamiento.	Promoción de Opciones de Crédito: Explicar a los clientes los beneficios y las opciones de financiamiento disponibles. como pagos a plazos sin intereses.	Asesoría Personalizada: Ofrecer asesoría personalizada sobre los planes de crédito que mejor se adapten a las necesidades del cliente.,Tiempo Completo,Otro tipo de contrato,475.00 US$ (Mensual),475,Asesor crédito,50,23,Bachillerato / Educación Media,5,Presencial,False,False,False,
False,False,Intensive English Course ,Ecuador,Diseño / Artes gráficas,2024-08-20T15:19:08,,2,,Azuay,,con experiencia,¿Eres una persona creativa y apasionada por el diseño y las redes sociales? ¡Esta es tu oportunidad!		Requisitos:	•	Creatividad e innovación en el diseño gráfico.	•	Habilidad para crear y editar videos innovadores y atractivos.	•	Experiencia en la gestión de redes sociales (Community Management).	•	Conocimientos sólidos en herramientas de diseño gráfico (Adobe Creative Suite: Photoshop. Illustrator. Premiere Pro. etc.).	•	Excelente comunicación escrita y verbal.	•	Capacidad para trabajar en equipo y adaptarse a entornos dinámicos.	•	Atención al detalle y habilidades organizativas.	Responsabilidades:	•	Diseñar contenido visual atractivo y coherente con la identidad de la marca.	•	Crear y editar videos innovadores para campañas publicitarias y contenido de redes sociales.	•	Gestionar y administrar las cuentas de redes sociales de la empresa.	•	Desarrollar estrategias creativas para aumentar el engagement y seguidores en redes sociales.	•	Colaborar con el equipo de marketing para implementar campañas efectivas.	•	Analizar el rendimiento de las publicaciones y ajustar las estrategias según sea necesario.	Ofrecemos:	•	Un ambiente de trabajo dinámico y colaborativo.	•	Oportunidades de desarrollo profesional y crecimiento.	•	Salario competitivo . comisiones y beneficios atractivos.		Si cumples con los requisitos y estás listo para unirte a nuestro equipo.  dirección: Guayas sesenta y uno cuarenta y tres y Azuay. frente a Hoops.,Medio Tiempo,Otro tipo de contrato,460.00 US$ (Mensual),460,Diseñador gráfico community manager,37,24,Educación Técnico/Profesional,1,Híbrido,False,False,False,3.3
False,True, Casa Crédito,Ecuador,Ventas,2024-08-19T14:40:18,,1,,Azuay,Español ,Con experiencia en ventas,Sueldo más comisiones	Requisitos:		- Conocimiento en ventas	- Tener vehículo	- Mujer	- Buena presencia	- Disponibilidad inmediata		Ofrecemos atractivas comisiones. amplio portafolio de proyectos. formación continua y oportunidades de crecimiento.			*Las comisiones varían según las ventas que realicen mensualmente.		Enviar cv al correo ****@casacredito.com		,Tiempo Completo,Contrato por tiempo indefinido,460.00 US$ (Mensual),460,Asesora Comercial,,,Bachillerato / Educación Media,2,Presencial,False,False,True,
False,False,AMFECONSA CIA. LTDA,Ecuador,Atención a clientes,2024-08-19T12:10:45,,2,,Azuay,Español ,Comercial, Si eres una persona que busca resultados diferentes en su vida.  que luchas por tus metas y tus objetivos. que no te das por vencido por las adversidades. que quieres  si o si  ganar.  que vive un dia a la vez. que sabe que la mediocridad no esta en su mente y lo mas importante para ti eres tù y tu  familia. 		Si te sienters identificado  con esto . Eres canditado a trabajar junto a nosotros. 		 Somos una empresa con 22 años en Ecuador  enfocados en el area comercial y servicio al cliente.  solo buscamos 10 personas para la Ciudad de Cuenca y aledaños.  Requerimos de manera inmediata  con el siguiente perfil:		* Excelente imagen ( manejamos producto de alta gama)	* Fluidez Verbal	* Habilidad en telemercadeo	* Habilidades de negociacion	* Experiencia mìnina 2 años en Area Comarcial y Servicio al cliente		REQUISITOS:		* No estar laborando ni estudiando	* Vivir en CUENCA	* Disponibilidad de tiempo inmediata y completa		BENEFICIOS		* Ingreso Comisiones super Atractivas	* Bonos por volumen de ventas. VIajes	* Estabilidad Laboral con crecimiento profesional	,Tiempo Completo,Contrato por tiempo indefinido,460.00 US$ (Mensual),460,Asesor ventas,45,25,Bachillerato / Educación Media,5,Presencial,False,False,False,
False,False,VENUE BATAN HOTEL & SUITES ,Ecuador,Hostelería / Turismo,2024-08-19T10:47:56,,1,,Azuay,,Eventual,Se requiere Camarera con experiencia en limpieza de habitaciones y conocimientos en el área de cocina para desayunos. Para más información acercarse a las instalaciones de Venue Batán Hotel & Suites o contactarse a nuestros números telefónicos 		Se requiere disponibilidad de tiempo de inmediato	Capacidad para entregar el trabajo a tiempo 	Agilidad y rapidez en tareas asignadas 	Limpieza de habitaciones y áreas sociales del hotel	Preparación y servicio de desayunos 	organización y control en áreas de trabajo 	Responsabilidad y puntualidad 	Capacidad para relacionarse con los huespedes 	Experiencia en servicio al cliente	Capacidad de trabajo en equipo	Facilidad de movilidad para cumplir turnos a primeras horas 	,Medio Tiempo,Otro tipo de contrato,A convenir,0,Camarero/a,45,27,Educación Básica Secundaria,1,Presencial,False,False,False,
False,False,CARDENAS PAZ JUAN SEBASTIAN,Ecuador,Informática / Telecomunicaciones,2024-08-19T10:47:57,,1,,Azuay,,Celulares. Computadores e impresoras,Centro de capacitación requiere docentes para cursos técnicos de reparación y mantenimiento de computadoras. celulares e impresoras.		Disponibilidad de Lunes a Sábado	Conocimientos a nivel hardware de los tres tipos de equipos,Tiempo Completo,Contrato por tiempo indefinido,500.00 US$ (Mensual),500,Técnico de,,,Educación Técnico/Profesional,2,Presencial,False,False,True,
False,True,HOTELES DECAMERON ECUADOR S.A,Ecuador,Ventas,2024-08-15T16:51:38,,2,,Azuay,Inglés ,tour and travel Cuenca,Misión del cargo:	Ser responsable de promocionar y comercializar los servicios de hoteles Decameron a clientes corporativos o venta directa. valiéndose para ello de todas las herramientas de comunicación corporativa.		Formación:	Tecnología o ingeniería en hoteleria y turismo		,Tiempo Completo,Contrato por tiempo indefinido,760.00 US$ (Mensual),760,Ejecutivo ventas,40,25,Educación Técnico/Profesional,1,Presencial,False,False,False,
False,False,ESPINOZA DUTAN OSWALDO ARTURO,Ecuador,Construcción y obra,2024-08-15T09:49:00,,1,Resolución de problemas,Azuay,Español ,Con experiencia,1. Organizar y preparar el área de trabajo. asegurando que todos los materiales y herramientas estén limpios y en buen estado.	2. Ayudar en la medición. corte. lijado. masillado y ensamblaje de piezas de madera según las especificaciones del proyecto.	3. Utilizar herramientas manuales y eléctricas bajo la supervisión del carpintero principal.,Tiempo Completo,Contrato por tiempo determinado,460.00 US$ (Mensual),460,Oficial carpintero/a,35,18,Educación Básica Primaria,1,Presencial,False,False,False,
False,False,NARVAEZ GUAPISACA MARIA CRISTINA,Ecuador,Otros,2024-08-12T21:26:14,,1,Atención al cliente,Azuay,Español ,Con Experiencia,Habilidades y destreza para aplicar técnicas de manicure y pedicure.	Conocimiento en cuidado de las uñas. 	Creatividad y habilidad en crear diseños en las uñas	Servicio al cliente.	Capacidad de trabajar en equipo.	,Tiempo Completo,Otro tipo de contrato,A convenir,0,Manicurista,0,18,Bachillerato / Educación Media,2,Presencial,False,False,True,
False,False,SUMESA S. A.,Ecuador,Medicina / Salud,2024-08-12T19:41:27,,,,Azuay,,Con Experiencia,Asear y cuidar la higiene de los enfermos.	Brindar apoyo emocional y psicológico a los pacientes y a los familiares.	Administrar medicamentos a los pacientes vía oral. rectal y tópica.	Controlar la temperatura a los enfermos.	Preparar documentos de registro y citación.	Acompañar a los pacientes a la realización de pruebas. a sus habitaciones o a los lugares que se les hayan asignado.	Cambiar la ropa de cama y los pijamas de los pacientes ingresados.	Repartir la comida a los pacientes ingresados y ayudar a los que no puedan comer por sí solos.	Aplicar técnicas de primeros auxilios.,Tiempo Completo,Contrato por tiempo indefinido,1.200.00 US$ (Mensual),1200,Auxiliar de enfermería,50,19,Educación Técnico/Profesional,70,Presencial,False,False,True,
False,False,CORPORACIÓN PURIFICA ECUADOR CORPURIFICA S.A.,Ecuador,Ventas,2024-08-12T09:28:40,,1,Gestión de ventas,Azuay,,,"¡Únete a Carico Internacional como Asesor Comercial Independiente!		En Carico Internacional. estamos en la búsqueda de Asesores Comerciales Independientes con experiencia para formar parte de nuestro equipo. Si eres un profesional apasionado por las ventas y el servicio al cliente. esta es tu oportunidad de crecer y desarrollar tu carrera con nosotros.		¿Qué ofrecemos?		Crecimiento profesional: Desarrolla tus habilidades y alcanza tus metas empresariales con nuestro apoyo continuo.	Herramientas y capacitación: Accede a recursos que te ayudarán a ser exitoso en tu rol.	Ambiente de trabajo dinámico: Únete a un equipo motivado y enérgico. comprometido con la excelencia.	Requisitos imprescindibles:		Experiencia: Mínimo 2 años en venta directa o atención al cliente.	Habilidades: Excelente fluidez verbal. poder de negociación. iniciativa y actitud positiva.	Autonomía: Capacidad para trabajar de manera independiente y gestionar tu tiempo eficazmente.	Educación: Bachillerato en adelante.	Flexibilidad: Disponibilidad para viajar 	Perfil del candidato ideal:		Edad: Entre 18 y 50 años.	Conocimientos: adaptación al cambio. gestión de ventas y servicio al cliente.	Si cumples con estos requisitos y estás listo para unirte a una empresa que valora tu talento. envíanos tu hoja de vida con el asunto ""ASESOR/A COMERCIAL"".		¡Estamos deseando contar con tu talento en Carico Internacional!",Tiempo Completo,Otro tipo de contrato,460.00 US$ (Mensual),460,Asesores Comerciales Comisionistas,50,18,Bachillerato / Educación Media,5,Presencial,False,False,False,
False,False,Hito33,Ecuador,Diseño / Artes gráficas,2024-08-08T14:11:54,,1,Adobe Ilustrator. Adobe Photoshop. Adobe After Effects. Adobe Premier,Azuay,Español .Inglés ,Redes Sociales,Hola! Buscamos un diseñ@dor creativo. proactivo. actualizado en tendencias y sobretodo dispuesto a aprender :)		Crearás contenido estratégico para redes sociales; anuncios. posts y videos. 		Envíanos tu portafolio y cv.	,Tiempo Completo,Contrato de obra o labor,500.00 US$ (Mensual),500,Diseñador publicitario,,,Bachillerato / Educación Media,1,Presencial,False,False,True,
False,False,Autoatiempo S.A,Ecuador,Informática / Telecomunicaciones,2024-08-08T11:12:47,,5,,Azuay,Inglés ,,Reunir y documentar los requerimientos técnicos para nuevas integraciones y actualizaciones de las existentes.		Diseñar y desarrollar integraciones API entre diferentes servicios utilizados por el negocio		Diseñar. crear y modificar estructuras de bases de datos SQL según las necesidades del negocio.		Realizar tareas de mantenimiento regular en las tablas de datos para asegurar la integridad y la performance de las bases de datos.		Configurar e integrar servicios serverless y máquinas virtuales en AWS o Azure según los requerimientos del proyecto.		Implementar soluciones de monitorización y escalabilidad para asegurar que los servicios cloud estén siempre disponibles y puedan manejar incrementos en la carga de trabajo.		Configurar y gestionar servicios en AWS y/o Azure. incluyendo instancias EC2. Lambda. S3. RDS. entre otros.		Desarrollar y mantener aplicaciones móviles usando React Native.	Desarrollar y mantener aplicaciones backend utilizando Node JS.		Diagnosticar y resolver problemas técnicos reportados por los usuarios o detectados en los sistemas.		Proveer soporte técnico a los usuarios finales y a otros equipos internos cuando sea necesario.		Identificar oportunidades para optimizar procesos y flujos de trabajo existentes.		Mantener documentación técnica actualizada y crear nueva documentación según sea necesario para guiar a otros desarrolladores y equipos de soporte.,Tiempo Completo,Contrato por tiempo indefinido,650.00 US$ (Mensual),650,desarrollador de software,40,25,Universidad,1,Presencial,False,False,True,
False,False,PIZZERIAS PIATTOSANI CIA. LTDA.,Ecuador,Atención a clientes,2024-08-08T09:59:44,,1,Comunicación y persuasión. Resolución de problemas. Trabajo en equipo,Azuay,Español ,Turnos rotativos,- Ejecutar estrategias para atraer y retener a los clientes. 	- Excelentes habilidades de comunicación.	- Ofrecer un optimo servicio al cliente.	- Facturación y control de caja.			,Tiempo Completo,Contrato por tiempo indefinido,460.00 US$ (Mensual),460,Atención al cliente,,,Bachillerato / Educación Media,2,Presencial,False,False,False,
False,True,RunFood,Ecuador,Informática / Telecomunicaciones,2024-08-06T14:16:35,,1,Atención al cliente. Comunicación y persuasión. Gestión de ventas. Tecnología. Administración,Azuay,,con experiencia,Vender. orientar y asesorar a la clientela	Atiende a los clientes potenciales.	Hace negociaciones.	Genera relaciones positivas.	Cierra ventas.	Capacitación a clientes	Realiza informes.,Tiempo Completo,Otro tipo de contrato,500.00 US$ (Mensual),500,Agente comercial,45,24,Educación Básica Secundaria,1,,False,False,False,
False,False,BESTBRIAN CIA.LTDA.,Ecuador,Atención a clientes,2024-08-05T16:30:53,,1,,Azuay,,contratación inmediata,Responsabilidades:	Atender y solventar dudas de clientes internos	Agendar citas con los clientes para brindarles atención personalizada	Proveer un excelente servicio y atención a nuestros clientes	Mantener una comunicación clara y efectiva con los clientes	Manejar una agenda de citas con clientes internos		Requisitos: 	Sexo femenino	Edad: 23 a 35 años	Experiencia comprobable en el área de servicio al cliente	Excelentes habilidades de comunicación y expresión oral	Facilidad de palabra	Trato amable y profesional al cliente	Capacidad para resolver dudas y brindar soluciones efectivas	Excelente presencia.		Ofrecemos:	Salario competitivo	Ambiente de trabajo profesional y dinámico	Oportunidades de crecimiento y desarrollo profesional		¡Te esperamos para que formes parte de nuestra empresa y contribuyas a brindar el mejor servicio a nuestros clientes!,Tiempo Completo,Contrato por tiempo indefinido,A convenir,0,Ejecutiva de servicio al cliente,35,22,Educación Técnico/Profesional,1,Presencial,False,False,False,
False,False,BESTBRIAN CIA.LTDA.,Ecuador,Mercadotecnia / Publicidad / Comunicación,2024-08-05T16:30:53,,-1,,Azuay,,contatación inmediata,Estamos en busca de un/a Especialista en Remarketing para unirse a nuestro dinámico equipo.	Responsabilidades:	•  Programar y coordinar citas entre clientes y personal de ventas.	•  Realizar seguimientos proactivos	•  Trabajar bajo procesos establecidos para asegurar la eficiencia y efectividad.	• Colaborar con el equipo de ventas para mejorar continuamente los procesos de coordinación y seguimiento.	Requisitos:	•  Excelentes habilidades de comunicación verbal y escrita.	•  Capacidad para trabajar de manera autónoma y en equipo.	•  Fuerte orientación al cliente y habilidades interpersonales.	•  Capacidad para gestionar múltiples tareas y prioridades.	•  Conocimiento en herramientas de marketing digital y CRM.		Ofrecemos:	•	Un entorno de trabajo dinámico y colaborativo.	•	Oportunidades de desarrollo profesional.	•	Sueldo básico + comisiones	,Tiempo Completo,Contrato por tiempo indefinido,450.00 US$ (Mensual),450,Especialista en Remarketing,35,25,Educación Técnico/Profesional,1,Presencial,False,False,False,
False,False,Cargotrack,Ecuador,Informática / Telecomunicaciones,2024-08-05T16:30:53,,5,ASP.Net. CSS. HTML. Java. JavaScript. PHP. Servidores de E-mail. Servidores Web. Apache Avro. Apache Drill. AngularJS. ASP.NET MVC Web API. ASP.NET MVC. HTML 5. WordPress. MySql,Azuay,Inglés ,Full Stack Semi senior Senior Developers,¿Deseas trabajar y desarrollar proyectos web y sistemas atractivos?		¡Únete a nuestro equipo!		Estamos buscando un webmaster - desarrollador/programador web que le apasione los retos y las nuevas tecnologías de desarrollo y optimización.	Si tienes experiencia demostrable en el desarrollo web y de sistemas. esta oferta de trabajo es para ti.		Requisitos:		Experiencia demostrable como desarrollador/programador web.	Conocimiento profundo de lenguajes de programación como HTML. CSS. JavaScript.	Experiencia en el desarrollo de sitios web responsivos.	Familiaridad con frameworks y bibliotecas modernas como React. Angular o Vue.	Capacidad para colaborar eficientemente en un entorno de equipo.	Habilidades de resolución de problemas y atención al detalle.	Responsabilidades:		Desarrollar y mantener aplicaciones web de alto rendimiento.	Crear y gestionar un equipo de desarrolladores	Colaborar con el equipo para diseñar y lanzar nuevas funcionalidades.	Garantizar la calidad y eficiencia del código.	Mantenerse actualizado con las últimas tendencias y tecnologías en desarrollo web.	Ofrecemos:		Un ambiente de trabajo colaborativo y creativo.	Oportunidades de crecimiento profesional y desarrollo.	Proyectos emocionantes que desafiarán y expandirán tus habilidades.	Remuneración competitiva acorde a tu experiencia y habilidades.	Si estás listo para dar el siguiente paso en tu carrera como desarrollador web y cumples con los requisitos mencionados. ¡esperamos tu aplicación! Envía tu currículum y ejemplos de proyectos anteriores que demuestren tu experiencia.		¡Únete a nosotros y sé parte de proyectos con gran futuro y de gran demanda!,Tiempo Completo,Contrato por tiempo indefinido,A convenir,0,Desarrollador/a web,,,Universidad,1,Presencial,False,False,False,
False,True,PARRA TRELLES MAYRA GABRIELA,Azuay,Ventas,2024-07-30T15:15:15,,2,,Azuay,,Vendedora on line,Ventas On Line 	Comunicacion eficaz con el cliente	Experiencia en ventas on line	Conocimientios en entregas y verificacion de pagos	Proactiva	Capacidad de trabajar bajo presion	Trabajo en equipo	Disponibilidad para viajar,Tiempo Completo,Otro tipo de contrato,A convenir,0,Vendedora On Line,45,23,Bachillerato / Educación Media,1,Presencial,False,False,True,
False,False,CUENCALICOR CIA. LTDA. ,Ecuador,Almacén / Logística / Transporte,2024-07-29T16:58:05,,3,,Azuay,,Ayudante,- RESIDIR EN CUENCA 	- Licencia profesional.	- Con 3  o más años de experiencia comprobable en manejo de camiones.  despacho.  estiba  y entrega de mercadería al cliente.	- Con conocimiento vial  para  movilizarse en toda  la provincia del Azuay.	- Con disponibilidad inmediata.	,Tiempo Completo,Contrato por tiempo indefinido,A convenir,0,Chofer Despachador,35,0,Bachillerato / Educación Media,2,Presencial,False,False,False,4.0
