cambioResidencia,viajar,empresa,ciudad,areaName,fechaHoraPublicacion,fechaPublicacion,experienciaAnos,skills,provincia,idiomas,descripcionTitulo,descripcion,tipoTrabajo,tipoContrato,salarioDescripcion,salario,titulo,edadMaxima,edadMinima,educacionMinima,cantidadVacante,modalidadTrabajo,empresaVerificada,anuncioRelevante,aptoDiscapacitado,promedioEmpresa
False,False,,,CallCenter / Telemercadeo,2024-09-04T04:34:10,,1,Microsoft Excel. CRM. Ventas,Pichincha,,Quito / Call Center / Matutino y Vespertino,"Acerca de nosotros:		Somos una corporación educativa internacional con sede en México con oficinas de soporte en Ecuador. Colombia. Chile. Argentina. Bolivia y Perú. estamos presentes en Norteamérica. Asia y Europa. Somos especialistas en educación superior virtual. contamos con más de 10 años de experiencia. Somos apasionados de la educación. de la innovación. y de la transformación digital.  Ofrecemos un entorno profesional. flexible. internacional y de respeto mutuo.		Por propósitos de crecimiento de alumnado en Ecuador. nos encontramos en búsqueda de los mejores talentos para desempeñarse como  ""ASESOR DE VENTAS ACADÉMICO"" (Promotores de admisiones).		Objetivo del cargo: 	""Alcanzar y superar las metas comerciales de los programas académicos en Ecuador""		¿Cuáles serán tus principales funciones? 	- Contactar telefónicamente a los prospectos con la finalidad de identificar sus necesidades e intereses educativos y ofrecerles licenciaturas/maestrías que le ayude a cumplir sus objetivos profesionales. 		¿Cuáles son los requisitos? 	- Experiencia previa: 6 meses en ventas consultivas (seguros. diplomados. cursos de inglés. vehículos. financiamientos vehiculares. inmobiliaria. paquetes vacacionales. licenciaturas o maestrías). (DESEABLE)	- Contar con estudios técnicos o universitarios. en curso o concluidos. (DESEABLE)	-Residir en Quito.		Horario laboral (Turno matutino):	- Lunes a Sábado de 8:00 a.m  a 15:00 p.m (6 horas + 1 hora de descanso/almuerzo).		Horario laboral (Turno vespertino)	- Lunes a Sábado de 12:00 p.m a 19:00 p.m  (6 horas + 1 hora de descanso/almuerzo)		Te ofrecemos: 	- Contrato laboral desde el 1er día. (Bajo relación de dependencia)	- Remuneración fija + atractivo esquema de comisiones + incentivos.	- Turnos fijos. no rotativos.	- Beca con cobertura hasta del 100%. para que estudies en nuestra universidad.		¡Te invitamos a unirte a nuestro gran equipo. Postula!",Tiempo Completo,Otro tipo de contrato,A convenir,0,Asesor de ventas Académico / Presencial,40,0,Educación Básica Secundaria,5,Híbrido,False,True,False,
False,False,GEDATECU SA,Ecuador,Ventas,2024-09-04T04:34:08,,1,,Pichincha,,Indispensable residir en el Valle de los Chillos,Establecer contacto mediante llamada telefónica y redes sociales con los potenciales clientes para dar a conocer el servicio y cerrar ventas. cumpliendo la meta mensual establecida.,Tiempo Completo,Otro tipo de contrato,460.00 US$ (Mensual),460,Asesor de ventas call center,40,37,Bachillerato / Educación Media,4,Presencial,True,False,False,3.8
False,False,CRONTE TECHNOLOGY S.A.,Ecuador,Ventas,2024-09-04T04:14:14,,-1,,Pichincha,,sistemas de seguridad electrónica automatizacion,Cronte Technology es una empresa que se dedica a la distribución. importación y venta de equipos de sistemas de seguridad electrónica y requiere incorporar a su equipo de trabajo a un tecnico comercial asesor de ventas de sistemas de seguridad electrónica - automatizacion. que aplique sus conocimientos para brindar soluciónes a las necesidades de los clientes. Una persona con buena presencia. capacidad de convencimiento y persuasión. persona entusiasta y con muy buena actitud. con compromiso en brindar una excelente atención al cliente. capaz de asesorar y recomendar soluciones tecnológicas en el área de sistemas de seguridad.		Requisitos obligatorios: Experiencia mínima de 1 año en el área de ventas o instalación de (Sistemas de alarmas. CCTV. control de acceso/asistencia. etc.)		Educación mínima: Técnico	Beneficios: $750 + comisiones + beneficios de ley	Horario: Martes a sabado 09:00 – 18:00 - horarios rotativos	Disponibilidad: Inmediata	Residencia: Quito			Los principales resultados que se esperan de tu trabajo son:		1.Cumplir con metas de ventas mensuales 	2.Habilidad en ventas y excelente atención al cliente	3.Facilidad de comunicación y manejo óptimo de las relaciones interpersonales	4.Capacidad para trabajar bajo presión	5.Trabajo en equipo 	6.Manejo de reclamos o quejas	7.Entusiasmo y cordialidad	8.Puntualidad. responsabilidad. organización y profesionalismo	9. Reportar las novedades presentadas en el transcurso del día.	10. Otras tareas que competan al puesto	,Tiempo Completo,Contrato por tiempo indefinido,750.00 US$ (Mensual),750,Profesional técnico comercial asesor de ventas de,,,Educación Técnico/Profesional,1,Presencial,False,False,False,
False,False,Productos Paraíso del Ecuador S.A.,Ecuador,Almacén / Logística / Transporte,2024-09-04T04:14:06,,1,,Pichincha,Español ,Tambillo,PRODUCTOS PARAISO DEL ECUADOR C.L. se encuentra en la búsqueda de: 	MONTACARGUISTA 	Requisitos Contar con:	•	Bachillerato Técnico 	•	Experiencia de 1 a 2 años en cargos similares.	•	Licencia tipo G. 	•	Conocimientos y cursos de seguridad industrial. riesgos laborales o afines. 	•	Disponibilidad Inmediata	Habilidades conductuales          	•	Puntualidad.	•	Trabajo en turnos rotativos.	•	Trabajo bajo presión.	•	Planificación y organización.	•	Capacidad de respuesta ante situaciones de riesgo.	•	Conciencia de seguridad.	 Ofrecemos 	•	Beneficios de ley 	•	Beneficios empresariales 		,Tiempo Completo,Otro tipo de contrato,470.00 US$ (Mensual),470,Montagarguista,45,25,Bachillerato / Educación Media,1,Presencial,True,False,False,4.3
False,False,Recluta EC,Ecuador,CallCenter / Telemercadeo,2024-09-04T04:14:13,,1,Microsoft Excel. CRM. Microsoft Office,Pichincha,,Quito / Presencial,Acerca de nosotros:		Somos una corporación educativa internacional con sede en México con oficinas de soporte en Ecuador. Colombia. Chile. Argentina. Bolivia y Perú. estamos presentes en Norteamérica. Asia y Europa. Somos especialistas en educación superior virtual. contamos con más de 10 años de experiencia. Somos apasionados de la educación. de la innovación. y de la transformación digital.  Ofrecemos un entorno profesional. flexible. internacional y de respeto mutuo.		OBJETIVO DEL CARGO: 	- Supervisar. monitorear y dar retroalimentación de acuerdo a los estándares de calidad definidos por la institución. con el fin de identificar áreas de oportunidad a nivel procesos y desempeño de las operaciones.		FUNCIONES: 	- Contactar a prospectos para identificar sus necesidades educativas y ofrecer programas que se alineen con sus objetivos profesionales. 	- Monitorear el cumplimiento del speech y protocolos de las llamadas de los asesores comerciales.	- Coordinar sesiones de capacitación para promotores en manejo de llamadas. negociación y conocimiento del producto. 	- Generación de reporte de hallazgos para la mejora continua de prácticas y procesos.	- Análisis cualitativo y cuantitativo del servicio que se brinda y propuestas de mejora en los procesos.	- Realizar talleres de escucha con asesores/gestores y calibraciones mensuales con los supervisores/coordinadores/gerentes.		REQUISISTOS: 	- Estudios concluidos o en curso en carreras administrativas. ciencias sociales o afines.	- 1 año de experiencia en call center. en áreas comerciales y de atención a cliente.	- 6 meses de experiencia en procesos de gestión de calidad. y/o educativos.		Horario de Trabajo: 	- Lunes a viernes de 09h00 a.m a 18h00 p.m.		Te ofrecemos: 	- Contrato laboral desde el 1er día. (Bajo relación de dependencia)	- Salario fijo.	- Beca con cobertura hasta del 100% para estudios de tercer y cuarto nivel.		¡Te invitamos a unirte a nuestro gran equipo. Postula!,Tiempo Completo,Otro tipo de contrato,A convenir,0,Analista de Calidad,35,0,Educación Técnico/Profesional,1,Híbrido,True,False,False,
False,False,,,Administración / Oficina,2024-09-04T04:14:08,,2,Microsoft Excel. Microsoft Outlook. Microsoft Word. Atención al cliente. Contabilidad. Finanzas. Recursos Humanos. Nóminas. Facturación. Gestión de inventarios. Administración. Microsoft Office,Pichincha,Inglés ,,Position: Operations Assistant	OPENING PERIOD:  August 27 – September 16. 2024	Salary:  $700.00 per month plus Ecuadorian labor benefits	Start Date:  Beginning on/about October 15. 2024	The American Employee Recreational Association located at Avigiras E-12-170 and Eloy Alfaro. Quito is seeking a temporary Operations Assistant.			Qualifications Required:		Education:  Must have at least 2 years of college in business administration or accounting.		Experience:  At least 2 years’ experience in Business Administration. Inventory Management and Accounting.  Working knowledge of Quickbooks		Language Proficiency:  English level 3/3. Spanish level 4/4		Job Knowledge:  Must be familiar with local labor laws and procedures. 	Abilities and Skills:  Must have good computer skills specifically Microsoft Office.  Must have good Communication skills.  Must be able to operate a cash register and accurately give change or post the charge to an account.  Must be good with numbers and have a high attention to detail.  Should have strong interpersonal skills and be customer service oriented.  Must be proactive. patient. responsible. open to learning and professional.    		The successful applicant will be required to pass  security certifications prior to hiring.			Specific Duties and Responsibilities:	-	Manages cash on hand and make daily deposits.	- 	 Prepares accounting on a monthly basis.	-	Prepares bank and cash reconciliations on a monthly basis.	-	Send member statements.	-	Responds and solves customer’s inquiries regarding statements. 	-	Elaborate payroll payments vouchers and local providers’ vouchers.	-	Coordinates requirements with services vendors.	-	Keeps track of requirements and changes.	-	Reconciles changes with vendor’s invoices.	-	Inputs information in the accounting system.	- 	works as a team member to restock shelves. cleans and straightens as necessary.	- 	Performs other tasks as necessary. 		This position reports directly to the AERA Manager.  	,Tiempo Completo,Contrato por tiempo indefinido,700.00 US$ (Mensual),700,Administrative assistant,40,25,Educación Técnico/Profesional,1,Presencial,False,True,False,
False,False,,,Administración / Oficina,2024-09-04T04:14:14,,3,,Pichincha,,Importante empresa sector Plástico,Buscamos un/a Contador/a experimentado/a para unirse a nuestro equipo. El candidato/a ideal tendrá un fuerte conocimiento de los principios contables generalmente aceptados (PCGA) y será capaz de trabajar de forma independiente y como parte de un equipo.		Responsabilidades	Preparar y analizar estados financieros.	Realizar auditorías internas y externas.	Desarrollar e implementar procedimientos contables.	Trabajar con otros departamentos para garantizar la precisión de los registros financieros.	Mantenerse al día de los cambios en las regulaciones contables.	Requisitos	Licenciatura en Contabilidad o campo relacionado.	3+ años de experiencia en contabilidad.	Fuerte conocimiento de los PCGA.	Excelentes habilidades analíticas y de resolución de problemas.	Capacidad para trabajar de forma independiente y como parte de un equipo.	Excelentes habilidades de comunicación escrita y verbal.,Tiempo Completo,Contrato por tiempo determinado,A convenir,0,Contador,,,Universidad,1,Presencial,False,True,False,
False,False,GEDATECU SA,Ecuador,Administración / Oficina,2024-09-04T04:14:07,,,,Pichincha,,Últimos semestres de carreras universitarias,- Gesión de apoyo al área de trabajo. solventando efectivamente los requerimientos.	- Gestión de documentación	- Manejo de archivo	- Disponibilidad de trabajo de Lunes a Viernes. establecidos acorde a horario  de estudios.,Tiempo Completo,Otro tipo de contrato,3.333.00 US$ (Mensual),3333,Practicante administrativo/a,,,Educación Técnico/Profesional,1,Presencial,True,False,False,3.8
False,False,Bombastic S.A.,Ecuador,Ventas,2024-09-04T04:14:06,,,Microsoft Excel,Pichincha,Español .Inglés ,Estudiante o Pasante,Asistente Comercial de Retail- Analitico comercial. Medio tiempo		Responsabilidades:		    Manejar Archivos de excel	    Manejar de agenda de trabajo	    Capacidad para organizar tareas y gestionar el tiempo eficientemente.	    Manejo de plataformas digitales	    Habilidades Analíticas: Interpretar datos de ventas. elaborar informes.	    Comunicación: Excelentes habilidades interpersonales. claridad en objetivos.	    Gestión de Inventarios: Control de stock. manejo de software de retail.	    Conocimientos Técnicos: Manejo de software de gestión de ventas e inventarios.,Medio Tiempo,Contrato por tiempo indefinido,A convenir,0,Asistente comercial medio tiempo,25,20,Educación Técnico/Profesional,1,Presencial,False,False,False,4.3
False,False,COMERCIALIZADORA INTERNACIONAL FRESHNATURAL S.A.,Ecuador,Medicina / Salud,2024-09-03T16:29:48,,-1,,Pichincha,,Hospitalización y facturación,Se solicita personal de urgente para unirse a nuestro equipo de trabajo de salud para colaborar con el equipo de trabajo de enfermería en la planificación y ejecución de cuidados ayudar mover a trasladar al paciente administrar medicamentos ,Tiempo Completo,Contrato por tiempo indefinido,975.00 US$ (Mensual),975,Auxiliar de enfermería,,,Educación Básica Secundaria,9,Presencial,False,False,True,
False,False,MAXITEC,Ecuador,Informática / Telecomunicaciones,2024-09-03T04:14:07,,3,Microsoft Excel. Gestión de ventas. Negociación. Tecnología. Tecnología de la información. Ventas. Electrónica. Microsoft Office,Pichincha,Español .Inglés ,Título de 3er Nivel y Experiencia en Negociación,En Maxitec. filial de Corporación Favorita. queremos incorporar profesionales en carreras técnicas con experiencia en ventas.  Buscamos a los Mejores Vendedores de Tecnología con Título de 3er Nivel en carreras técnicas.		¿Te apasiona la tecnología? 	¿Eres un vendedor con talento para superar objetivos y disfrutas ayudando a las personas a encontrar las mejores soluciones tecnológicas? 	¿Te gustaría desarrollarte en una empresa donde tu desempeño te permita avanzar a puestos de liderazgo? 	¡MaxiTec es el lugar para ti!		En MaxiTec. somos líderes en asesoría de ventas de tecnología y atención al cliente. Nos especializamos en ofrecer una experiencia de compra excepcional. ayudando a nuestros clientes a encontrar las mejores soluciones a sus necesidades tecnológicas. Valoramos a cada miembro de nuestro equipo y ofrecemos oportunidades reales de crecimiento profesional. Comienzas tu carrera con ingresos totales de $500 y puedes ascender hasta $1000 por desempeño y cumplimiento de ventas.  Si la tecnología es tu pasión y las ventas son tu fortaleza. MaxiTec es tu lugar.,Tiempo Completo,Contrato por tiempo indefinido,500.00 US$ (Mensual),500,Ejecutivo de Compras Internacionales Totalmente Bilingûe Inglés Español,30,25,Universidad,4,Presencial,False,False,False,4.2
False,False,Oscorp Services,Ecuador,CallCenter / Telemercadeo,2024-09-03T04:14:16,,,Dirección de ventas. Gestión de ventas. Ventas,Pichincha,Español ,,¡Únete a nuestro equipo como Asesor Comercial! ¿Eres una persona apasionada. con	habilidades comunicativas excepcionales y orientación al cliente? ¡Esta es tu oportunidad	de formar parte de un equipo dinámico y en constante crecimiento! Empresa: OSCORP	SERVICES S.A.S En OSCORP SERVICES S.A.S.. estamos en búsqueda de Asesores	Comerciales comprometidos y motivados para formar parte de nuestro equipo. Si te	encanta interactuar con personas. tienes habilidades de persuasión y buscas un entorno	laboral que te desafíe. ¡esta es tu oportunidad! REQUISITOS: - Con o sin experiencia. -	Mayor de edad. - Buena presencia. - Disponibilidad de tiempo completo. HABILIDADES:	- Trabajo en equipo. - Orientación al logro de objetivos y capacidad para trabajar bajo	presión. - Facilidad de palabras. - Disponibilidad para viajar si es necesario (opcional) -	Capacidad para establecer relaciones sólidas con los clientes. OFRECEMOS: - Entorno	laboral dinámico y desafiante. - Oportunidades de crecimiento profesional y desarrollo	personal. - Atractivos beneficios adicionales. - Salario Fijo + Comisiones Si estás listo(a)	para ser parte de un equipo que valora tu talento y te ofrece oportunidades de	crecimiento. ¡No dejes pasar esta oportunidad de impulsar tu carrera como Asesor	Comercial en OSCORP SERVICES.,Tiempo Completo,Otro tipo de contrato,A convenir,0,Operadora Turistica requiere Asesor Comercial,35,18,Educación Básica Secundaria,10,Presencial,False,False,False,
False,False,,,Almacén / Logística / Transporte,2024-09-03T15:56:02,,4,Microsoft Excel. ERP,Pichincha,,Valle de los Chillos,1. Asegurar el abastecimiento adecuado a los puntos de venta a nivel nacional.																				2. Garantizar los costos operativos de distribución sean los mas eficientes del mercado.																											3. Asegurar que la herramienta de distribución sea la correcta y funcione efectivamente en todos los puntos de venta.																											4. Asegurar el correcto lanzamiento de nuevos puntos de venta para que tengan el inventario óptimo para su funcionamiento.		5. Habilidad para planificar y coordinar actividades de distribución. gestionar múltiples prioridades y cumplir con plazos ajustados.	6. Realizar el cálculo de nivel de servicio. cálculo de demanda.	7. Experiencia manejando logística inversa.																																																					,Tiempo Completo,Contrato por tiempo indefinido,800.00 US$ (Mensual),800,Coordinador de Distribución,,,Universidad,1,Presencial,False,True,True,
False,False,ESCOBAR SANTOS ANTHONY JOAO,Ecuador,Otros,2024-09-03T15:24:52,,1,Creatividad,Pichincha,Español ,Mañana y Tarde,Preparación de Ingredientes: Cortar. medir y preparar los ingredientes necesarios para las recetas del día.	Cocción de Alimentos: Cocinar los platos según las recetas y procedimientos establecidos. asegurando calidad y consistencia.	Mantenimiento de la Cocina: Mantener un entorno de trabajo limpio y organizado. siguiendo las normas de higiene y seguridad alimentaria.	Control de Inventario: Gestionar y controlar el stock de ingredientes y suministros. y realizar pedidos cuando sea necesario.	Planificación de Menús: Participar en la planificación y diseño de menús. ajustando recetas según las necesidades nutricionales y preferencias de los clientes.	Atención a las Normas de Seguridad: Cumplir con las normativas de seguridad alimentaria y salud. manejando correctamente los equipos y evitando contaminaciones cruzadas.	Colaboración en el Equipo: Trabajar en equipo con otros cocineros y personal del comedor para asegurar un servicio eficiente y de calidad.	Revisión de Platos: Asegurarse de que cada plato cumpla con los estándares de presentación y sabor antes de servirlo.,Tiempo Completo,Otro tipo de contrato,460.00 US$ (Mensual),460,Cocinero/a,50,35,Bachillerato / Educación Media,1,Presencial,False,False,False,
False,False,PIERRE TEILHARD DE CHARDIN S.A.,Ecuador,Docencia,2024-09-03T15:24:52,,1,,Pichincha,Inglés ,,Docente de área de inglés inicial y 1EGB. Science de 2EGB a 7EGB. dialogues & dramatizations 8EGB a 10EGB. horario de trabajo 7:20 a 14:00. Quito. sector Cotocollao. Suficiencia mínima B1,Tiempo Completo,Contrato por tiempo indefinido,460.00 US$ (Mensual),460,Docente Área de Inglés,45,24,Universidad,1,Presencial,False,False,False,
False,False,Ludoteca Cia. Ltda.,Ecuador,Docencia,2024-09-03T15:24:53,,3,,Pichincha,Inglés ,Ingles B2 C1,•	B2 or C1 Level English Speaker	•	University degree in English Teaching or related area.	•	Previous experience of at least 2 years in English teaching	•	Experience in the use of academic platforms.	•	Management of curricular adaptations.	•	Management of class plans.	•	Group management (Conflict resolution).,Tiempo Completo,Otro tipo de contrato,9.999.00 US$ (Mensual),9999,Docente,35,25,Universidad,2,Presencial,False,False,False,
False,False,LATINUS E- PROFESSIONAL BUSINESS S.A.,Ecuador,CallCenter / Telemercadeo,2024-09-03T15:24:53,,3,,Pichincha,,Call Center,Buscamos un Supervisor de Call Center orientado al cliente que pueda dirigir. formar y gestionar un equipo de agentes de call center en su funcionamiento diario. El candidato se encargará de dirigir y evaluar su trabajo para maximizar el rendimiento.	Garantizar una dotación de personal adecuada contratando y formando a los empleados del centro de llamadas.	Preparar guiones de llamadas y respuestas para los empleados.	Evaluar periódicamente el rendimiento de los empleados.	Informar semanalmente a la alta dirección.	Estudiar los datos sobre los principales problemas de los clientes y elaborar planes para resolverlos.	Mejorar continuamente los procesos actuales para aumentar la productividad y la satisfacción del cliente.	Supervisar el correcto archivado y los procedimientos de documentación de los empleados.	Desarrollar un sólido conocimiento de los productos de las empresas.	General las campañas semanales,Tiempo Completo,Otro tipo de contrato,798.00 US$ (Mensual),798,Supervisor Servicios,50,30,Universidad,1,Presencial,False,False,False,
False,False,WAX AND TAN CENTROS DE DEPILACION Y BRONCEADO S.A,Ecuador,Ventas,2024-09-03T15:24:54,,2,Comunicación y persuasión. Organización. Resolución de conflictos. Servicio al cliente. Ventas,Pichincha,,Servicios de belleza,Atenciòn y asesorìa al cliente	Asesorar al cliente con la informaciòn de nuestros servicios y productos	Venta de servicios y productos	Realizar una gestiòn comercial efectiva	Facturaciòn	Caja	Limpieza	Disponibilidad de horarios rotativos de Centro comercial		Ofrecemos	Sueldo fijo mas comisiones	Beneficios de ley	Formaciòn y entrenamiento en nuestros servicios,Tiempo Completo,Contrato por tiempo determinado,460.00 US$ (Mensual),460,Atenciòn al cliente y ventas,40,20,Bachillerato / Educación Media,8,Presencial,False,False,True,
False,False,KM CONNECT,Ecuador,Ventas,2024-09-03T15:24:54,,1,,Pichincha,,Ventas B2B,Solicitamos asesora comercial para comercializar servicios de telecomunicaciones de Claro en el segmento B2B para la ciudad de Quito:		Experiencia en ventas	Buena presencia	Habilidades de negociación	Gusto por la tecnología	Buenas herramientas de comunicación	Enfoque en resultados	Actitud ganadora	Proactivo/a			Ofrecemos:	Afiliación al IESS	Capacitación	Acompañamiento	Sueldo base	Comisiones	Bonos	Beneficios de ley	Excelente clima laboral	(promedio mensual de ingresos de un asesor actual $1200) 			Aplica con tu hoja de vida actualizada.	Si cumples con la mayoría de estos requisitos aplica. es tu oportunidad!!	                                Te encantará trabajar junto a nosotros!!		,Tiempo Completo,Contrato por tiempo indefinido,1.200.00 US$ (Mensual),1200,Asesora de Negocios,38,22,Educación Técnico/Profesional,1,Presencial,False,False,False,
False,False,Studio F,Ecuador,Atención a clientes,2024-09-03T15:24:54,,-1,,Pichincha,,Scala Shopping,Mujer de 18 a 35 años	Buena presencia	Cumplir con el presupuesto de venta asignado.	Manejar adecuadamente la cartera de clientes.	Asesorar y brindar una experiencia única de compra.	Colaboración permanente con su jefe inmediato.	Enviar hoja de vida al cero 9 siete 9 treinta y dos once 5 uno con la palabra asesora Scala,Tiempo Completo,Contrato por tiempo indefinido,470.00 US$ (Mensual),470,Asesora,35,18,Bachillerato / Educación Media,2,Presencial,False,False,False,
True,True,P&PMOTORCYCLES S.A.S.,Ecuador,Mercadotecnia / Publicidad / Comunicación,2024-09-03T10:33:34,,2,,Pichincha,,Con Experiencia en Publicidad ATL y BTL,Estamos en la búsqueda de un Coordinador de Marketing con sólidos conocimientos en estrategias ATL y BTL. El candidato ideal será responsable de planificar. ejecutar y supervisar campañas de marketing que integren medios masivos (ATL) y activaciones de marca directas (BTL) para impulsar el crecimiento y reconocimiento de nuestra marca. Se requiere experiencia mínima de 3 años en un rol similar. habilidades analíticas para evaluar el rendimiento de las campañas. capacidad para trabajar en equipo y coordinar proyectos. así como una mentalidad orientada a resultados. Ofrecemos un entorno dinámico de trabajo. oportunidades de crecimiento profesional y un paquete salarial competitivo. ¡Únete a nuestro equipo y contribuye al éxito de nuestra empresa!,Tiempo Completo,Otro tipo de contrato,A convenir,0,Coordinador de Marketing,,,Educación Técnico/Profesional,1,Presencial,False,False,True,
True,True,P&PMOTORCYCLES S.A.S.,Ecuador,Ventas,2024-09-03T10:33:26,,2,,Pichincha,,Con Experiencia en Ventas,¡Únete a nuestro equipo en Samadi Motos! Estamos en busca de un Asesor de Ventas apasionado y dinámico para nuestra sucursal en Quito. Si tienes habilidades para la atención al cliente. te entusiasma el mundo de las motocicletas y cuentas con experiencia en ventas. esta es tu oportunidad. Ofrecemos un ambiente de trabajo estimulante y la posibilidad de crecer profesionalmente en una empresa líder en el sector. ¡Ven y forma parte de nuestra familia en Samadi Motos!,Tiempo Completo,Otro tipo de contrato,A convenir,0,Asesor Coomercial,,,Educación Técnico/Profesional,3,Presencial,False,False,True,
False,True,SURGE INGENIERIA CIA. LTDA,Ecuador,Almacén / Logística / Transporte,2024-09-03T10:19:20,,2,,Pichincha,,Título Técnico,Empresa dedicada a Infraestructura para centro de procesamiento de datos ubicada en el Norte de  Quito. se encuentra en la búsqueda de un Operador de Bodega.		Requisitos:		Formación: Tecnología en carreras técnicas: electricidad. electrónica. telecomunicaciones o afines		Conocimientos Técnicos. identificación de equipos. herramientas. materiales. manejo de bodega e inventarios.	Experiencia: Mínimo dos años de experiencia en el área técnica. deseable en bodegas	De preferencia que resida en el sector Norte de Quito	Licencia de Conducir vigente con puntos	Habilidad para manejo de office		Persona emprendedora. dinámica con muchas ganas de trabajar para que formen parte de nuestro equipo de trabajo		Orden y Control		Trabajo en equipo		Responsabilidad		Iniciativa		Atención al cliente		Organización		Funciones a Desempeñar:		RECEPCION DE MATERIAL. EQUIPOS Y HERRAMIENTAS	ORGANIZAR Y ALMACENAR EL MATERIAL. EQUIPOS Y HERRAMIENTAS DE MANERA EFICIENTE EN LA BODEGA.	PREPARACION (PICKING) DE MATERIAL. EQUIPOS Y HERRAMIENTAS	DESPACHO DE MATERIALES. EQUIPOS Y HERRAMIENTAS CONFORME LOS REQUERIMIENTOS	REALIZAR LOS REGISTROS RESPECTIVOS DE LOS MOVIMIENTOS EN EL SISTEMA	APOYO EN TOMA DE INVENTARIOS	ORDEN Y LIMPIEZA EN LA BODEGA	SEGUIR LOS PROCEDIMEINTOS Y POLÍTICAS DE LA EMPRESA RELACIONADOS CON LA GESTIÓN DE LA BODEGA	Mínimo Nivel Académico Requerido	Técnico Graduado	Mínima Experiencia Laboral Requerida	2 años	,Tiempo Completo,Contrato por tiempo indefinido,A convenir,0,Operador de Bodega,99,25,Educación Técnico/Profesional,1,Presencial,False,False,False,4.6
False,False,Ko hyang Jip ,Ecuador,Otros,2024-09-03T10:19:21,,4,Aceptación de errores y fracasos. Adaptación al cambio,Pichincha,,polifuncional,Una  persona que limpie. seque y arreglar menaje de la cocina. como barrer pisos. la cocina y trapear dejar limpio todo el área de la cocina. También sepa cosas básicas de cocina como cortar. freír. saltear etc. ,Medio Tiempo,Otro tipo de contrato,394.00 US$ (Mensual),394,pocillero,40,25,Educación Técnico/Profesional,1,Presencial,False,False,False,
False,False,Markinprod S.A.,Ecuador,Otros,2024-09-03T10:19:21,,2,,Pichincha,,Asistente de Bodega de mercado y abastos,- Conocimiento de excel nivel medio.	- Asistencia de bodega en general.	- Facilidad de aprendizaje de sistemas de control.	- Experiencia en asistencia de bodega de 1 a 2 años. ,Tiempo Completo,Contrato por tiempo indefinido,590.00 US$ (Mensual),590,Asistente/a de bodega,,,Bachillerato / Educación Media,1,Presencial,False,False,False,
False,False,Los Volcanes Restaurant,Ecuador,Hostelería / Turismo,2024-09-03T10:19:21,,3,Adaptación al cambio. Autoconfianza. Capacidad de decisión. Gestión de las emociones. Superación. Manipulación de alimentos. Calidad. Gestión de inventarios,Pichincha,,Formación y experiencia de 3 años.,Organizar.  asignar tareas. ejecutar. y supervisar el trabajo en cocina. Preparación de alimentos. gestión de tiempos en cocina. Realización y gestión de inventarios. ejecutar y supervisar buenas prácticas de manufactura y procesos.,Tiempo Completo,Contrato por tiempo indefinido,570.00 US$ (Mensual),570,Chef de partida,,,Educación Técnico/Profesional,1,Presencial,False,False,False,
False,False,RESTAURANTE LA RUA 1984,Ecuador,Otros,2024-09-03T10:19:21,,1,,Pichincha,,cocinero/a para bar escolar,Se busca persona con experiencia en cocina ( Para bar escolar)	Requisitos:	Experiencia en el ámbito de bares escolares.	mantener el orden y limpieza	trabajar en equipo 	ser rapido y proactivo 	,Tiempo Completo,Contrato por tiempo indefinido,500.00 US$ (Mensual),500,Cocinero/a,45,20,Educación Básica Secundaria,1,Presencial,False,False,False,
False,False,HOSPITAL LENIN MOSQUERA,Ecuador,Medicina / Salud,2024-09-03T09:36:15,,2,,Pichincha,,Por honorarios,Hospital Lenin Mosquea. nos encontramos en busca de un Médico Ecografista con experiencia demostrable. 	Estudios a realizar: 	*Ecografía osteomuscular 	*Ecografía de partes blandas 	*Ecografía abdominal 	*Ecografía ginenologica 	*Ecografía obstetrico 	*Ecografía Dopler entre otros 	Requisitos: 	-Disponibilidad inmediata. 	-Titulo de medico registrado en el Senecyt y Acess 	-Certificación en ecografía ,Tiempo Completo,Otro tipo de contrato,900.00 US$ (Mensual),900,Médico Ecografista,45,28,Universidad,1,Presencial,True,False,False,
